date,product_id,quantity_sold
2023-07-04,P0040,4
2023-07-04,P0041,14
2023-07-04,P0042,10
2023-07-04,P0043,6
2023-07-04,P0044,11
2023-07-04,P0045,6
2023-07-04,P0046,3
2023-07-04,P0047,9
2023-07-04,P0048,4
2023-07-04,P0049,9
2023-07-04,P0050,6
2023-07-04,P0051,7
2023-07-04,P0052,5
2023-07-04,P0053,8
2023-07-04,P0054,7
2023-07-04,P0055,3
2023-07-04,P0056,9
2023-07-04,P0057,7
2023-07-04,P0058,4
2023-07-04,P0059,12
2023-07-04,P0060,11
2023-07-04,P0061,5
2023-07-04,P0062,5
2023-07-04,P0063,6
2023-07-04,P0064,5
2023-07-04,P0065,9
2023-07-04,P0066,9
2023-07-04,P0067,11
2023-07-04,P0068,5
2023-07-04,P0069,10
2023-07-04,P0070,12
2023-07-04,P0071,5
2023-07-04,P0072,7
2023-07-04,P0073,8
2023-07-04,P0074,14
2023-07-04,P0075,10
2023-07-04,P0076,5
2023-07-04,P0077,7
2023-07-04,P0078,4
2023-07-04,P0079,6
2023-07-04,P0080,11
2023-07-04,P0081,12
2023-07-04,P0082,9
2023-07-04,P0083,4
2023-07-04,P0084,4
2023-07-04,P0085,8
2023-07-04,P0086,11
2023-07-04,P0087,7
2023-07-04,P0088,6
2023-07-04,P0089,5
2023-07-04,P0090,9
2023-07-04,P0091,7
2023-07-04,P0092,6
2023-07-04,P0093,4
2023-07-04,P0094,10
2023-07-04,P0095,10
2023-07-04,P0096,5
2023-07-04,P0097,4
2023-07-04,P0098,14
2023-07-04,P0099,9
2023-07-04,P0100,12
2023-07-05,P0001,8
2023-07-05,P0002,12
2023-07-05,P0003,5
2023-07-05,P0004,3
2023-07-05,P0005,12
2023-07-05,P0006,4
2023-07-05,P0007,11
2023-07-05,P0008,3
2023-07-05,P0009,7
2023-07-05,P0010,9
2023-07-05,P0011,6
2023-07-05,P0012,7
2023-07-05,P0013,1
2023-07-05,P0014,8
2023-07-05,P0015,10
2023-07-05,P0016,7
2023-07-05,P0017,11
2023-07-05,P0018,8
2023-07-05,P0019,11
2023-07-05,P0020,9
2023-07-05,P0021,5
2023-07-05,P0022,8
2023-07-05,P0023,10
2023-07-05,P0024,3
2023-07-05,P0025,7
2023-07-05,P0026,11
2023-07-05,P0027,7
2023-07-05,P0028,9
2023-07-05,P0029,7
2023-07-05,P0030,12
2023-07-05,P0031,6
2023-07-05,P0032,5
2023-07-05,P0033,10
2023-07-05,P0034,6
2023-07-05,P0035,5
2023-07-05,P0036,13
2023-07-05,P0037,3
2023-07-05,P0038,10
2023-07-05,P0039,9
2023-07-05,P0040,13
2023-07-05,P0041,10
2023-07-05,P0042,6
2023-07-05,P0043,7
2023-07-05,P0044,10
2023-07-05,P0045,3
2023-07-05,P0046,9
2023-07-05,P0047,10
2023-07-05,P0048,2
2023-07-05,P0049,11
2023-07-05,P0050,11
2023-07-05,P0051,4
2023-07-05,P0052,11
2023-07-05,P0053,7
2023-07-05,P0054,15
2023-07-05,P0055,13
2023-07-05,P0056,6
2023-07-05,P0057,14
2023-07-05,P0058,8
2023-07-05,P0059,13
2023-07-05,P0060,9
2023-07-05,P0061,5
2023-07-05,P0062,2
2023-07-05,P0063,9
2023-07-05,P0064,8
2023-07-05,P0065,12
2023-07-05,P0066,4
2023-07-05,P0067,8
2023-07-05,P0068,8
2023-07-05,P0069,6
2023-07-05,P0070,6
2023-07-05,P0071,5
2023-07-05,P0072,9
2023-07-05,P0073,13
2023-07-05,P0074,8
2023-07-05,P0075,5
2023-07-05,P0076,8
2023-07-05,P0077,6
2023-07-05,P0078,12
2023-07-05,P0079,12
2023-07-05,P0080,11
2023-07-05,P0081,2
2023-07-05,P0082,3
2023-07-05,P0083,11
2023-07-05,P0084,9
2023-07-05,P0085,10
2023-07-05,P0086,11
2023-07-05,P0087,7
2023-07-05,P0088,7
2023-07-05,P0089,10
2023-07-05,P0090,10
2023-07-05,P0091,12
2023-07-05,P0092,9
2023-07-05,P0093,8
2023-07-05,P0094,8
2023-07-05,P0095,9
2023-07-05,P0096,10
2023-07-05,P0097,5
2023-07-05,P0098,9
2023-07-05,P0099,11
2023-07-05,P0100,2
2023-07-06,P0001,7
2023-07-06,P0002,6
2023-07-06,P0003,7
2023-07-06,P0004,6
2023-07-06,P0005,3
2023-07-06,P0006,7
2023-07-06,P0007,9
2023-07-06,P0008,8
2023-07-06,P0009,7
2023-07-06,P0010,11
2023-07-06,P0011,7
2023-07-06,P0012,9
2023-07-06,P0013,10
2023-07-06,P0014,5
2023-07-06,P0015,7
2023-07-06,P0016,9
2023-07-06,P0017,4
2023-07-06,P0018,3
2023-07-06,P0019,7
2023-07-06,P0020,9
2023-07-06,P0021,4
2023-07-06,P0022,11
2023-07-06,P0023,5
2023-07-06,P0024,2
2023-07-06,P0025,5
2023-07-06,P0026,5
2023-07-06,P0027,9
2023-07-06,P0028,12
2023-07-06,P0029,9
2023-07-06,P0030,8
2023-07-06,P0031,13
2023-07-06,P0032,10
2023-07-06,P0033,11
2023-07-06,P0034,9
2023-07-06,P0035,3
2023-07-06,P0036,5
2023-07-06,P0037,9
2023-07-06,P0038,11
2023-07-06,P0039,12
2023-07-06,P0040,6
2023-07-06,P0041,8
2023-07-06,P0042,9
2023-07-06,P0043,3
2023-07-06,P0044,6
2023-07-06,P0045,9
2023-07-06,P0046,13
2023-07-06,P0047,13
2023-07-06,P0048,9
2023-07-06,P0049,4
2023-07-06,P0050,11
2023-07-06,P0051,15
2023-07-06,P0052,7
2023-07-06,P0053,11
2023-07-06,P0054,14
2023-07-06,P0055,8
2023-07-06,P0056,15
2023-07-06,P0057,9
2023-07-06,P0058,11
2023-07-06,P0059,5
2023-07-06,P0060,7
2023-07-06,P0061,6
2023-07-06,P0062,10
2023-07-06,P0063,8
2023-07-06,P0064,11
2023-07-06,P0065,12
2023-07-06,P0066,7
2023-07-06,P0067,13
2023-07-06,P0068,11
2023-07-06,P0069,9
2023-07-06,P0070,13
2023-07-06,P0071,5
2023-07-06,P0072,7
2023-07-06,P0073,9
2023-07-06,P0074,12
2023-07-06,P0075,7
2023-07-06,P0076,5
2023-07-06,P0077,1
2023-07-06,P0078,12
2023-07-06,P0079,10
2023-07-06,P0080,5
2023-07-06,P0081,8
2023-07-06,P0082,9
2023-07-06,P0083,10
2023-07-06,P0084,11
2023-07-06,P0085,3
2023-07-06,P0086,7
2023-07-06,P0087,14
2023-07-06,P0088,11
2023-07-06,P0089,11
2023-07-06,P0090,14
2023-07-06,P0091,1
2023-07-06,P0092,5
2023-07-06,P0093,14
2023-07-06,P0094,8
2023-07-06,P0095,7
2023-07-06,P0096,8
2023-07-06,P0097,2
2023-07-06,P0098,7
2023-07-06,P0099,5
2023-07-06,P0100,7
2023-07-07,P0001,10
2023-07-07,P0002,2
2023-07-07,P0003,5
2023-07-07,P0004,6
2023-07-07,P0005,12
2023-07-07,P0006,7
2023-07-07,P0007,7
2023-07-07,P0008,8
2023-07-07,P0009,10
2023-07-07,P0010,9
2023-07-07,P0011,6
2023-07-07,P0012,11
2023-07-07,P0013,2
2023-07-07,P0014,10
2023-07-07,P0015,2
2023-07-07,P0016,8
2023-07-07,P0017,12
2023-07-07,P0018,10
2023-07-07,P0019,11
2023-07-07,P0020,9
2023-07-07,P0021,6
2023-07-07,P0022,7
2023-07-07,P0023,12
2023-07-07,P0024,10
2023-07-07,P0025,11
2023-07-07,P0026,3
2023-07-07,P0027,6
2023-07-07,P0028,11
2023-07-07,P0029,9
2023-07-07,P0030,9
2023-07-07,P0031,8
2023-07-07,P0032,12
2023-07-07,P0033,1
2023-07-07,P0034,10
2023-07-07,P0035,5
2023-07-07,P0036,8
2023-07-07,P0037,3
2023-07-07,P0038,6
2023-07-07,P0039,11
2023-07-07,P0040,9
2023-07-07,P0041,1
2023-07-07,P0042,11
2023-07-07,P0043,3
2023-07-07,P0044,4
2023-07-07,P0045,2
2023-07-07,P0046,8
2023-07-07,P0047,13
2023-07-07,P0048,8
2023-07-07,P0049,11
2023-07-07,P0050,12
2023-07-07,P0051,10
2023-07-07,P0052,5
2023-07-07,P0053,7
2023-07-07,P0054,5
2023-07-07,P0055,12
2023-07-07,P0056,10
2023-07-07,P0057,7
2023-07-07,P0058,10
2023-07-07,P0059,2
2023-07-07,P0060,10
2023-07-07,P0061,3
2023-07-07,P0062,12
2023-07-07,P0063,10
2023-07-07,P0064,9
2023-07-07,P0065,5
2023-07-07,P0066,4
2023-07-07,P0067,5
2023-07-07,P0068,6
2023-07-07,P0069,5
2023-07-07,P0070,5
2023-07-07,P0071,8
2023-07-07,P0072,3
2023-07-07,P0073,11
2023-07-07,P0074,5
2023-07-07,P0075,4
2023-07-07,P0076,6
2023-07-07,P0077,8
2023-07-07,P0078,4
2023-07-07,P0079,6
2023-07-07,P0080,5
2023-07-07,P0081,11
2023-07-07,P0082,13
2023-07-07,P0083,8
2023-07-07,P0084,8
2023-07-07,P0085,9
2023-07-07,P0086,14
2023-07-07,P0087,2
2023-07-07,P0088,15
2023-07-07,P0089,2
2023-07-07,P0090,13
2023-07-07,P0091,9
2023-07-07,P0092,10
2023-07-07,P0093,12
2023-07-07,P0094,5
2023-07-07,P0095,5
2023-07-07,P0096,7
2023-07-07,P0097,1
2023-07-07,P0098,10
2023-07-07,P0099,7
2023-07-07,P0100,15
2023-07-08,P0001,9
2023-07-08,P0002,7
2023-07-08,P0003,13
2023-07-08,P0004,11
2023-07-08,P0005,8
2023-07-08,P0006,13
2023-07-08,P0007,8
2023-07-08,P0008,6
2023-07-08,P0009,7
2023-07-08,P0010,6
2023-07-08,P0011,2
2023-07-08,P0012,11
2023-07-08,P0013,8
2023-07-08,P0014,6
2023-07-08,P0015,10
2023-07-08,P0016,9
2023-07-08,P0017,5
2023-07-08,P0018,8
2023-07-08,P0019,4
2023-07-08,P0020,13
2023-07-08,P0021,9
2023-07-08,P0022,5
2023-07-08,P0023,12
2023-07-08,P0024,8
2023-07-08,P0025,8
2023-07-08,P0026,2
2023-07-08,P0027,10
2023-07-08,P0028,10
2023-07-08,P0029,4
2023-07-08,P0030,7
2023-07-08,P0031,6
2023-07-08,P0032,11
2023-07-08,P0033,11
2023-07-08,P0034,11
2023-07-08,P0035,8
2023-07-08,P0036,4
2023-07-08,P0037,11
2023-07-08,P0038,4
2023-07-08,P0039,11
2023-07-08,P0040,9
2023-07-08,P0041,4
2023-07-08,P0042,6
2023-07-08,P0043,2
2023-07-08,P0044,1
2023-07-08,P0045,1
2023-07-08,P0046,11
2023-07-08,P0047,13
2023-07-08,P0048,6
2023-07-08,P0049,2
2023-07-08,P0050,4
2023-07-08,P0051,10
2023-07-08,P0052,6
2023-07-08,P0053,7
2023-07-08,P0054,8
2023-07-08,P0055,6
2023-07-08,P0056,3
2023-07-08,P0057,4
2023-07-08,P0058,13
2023-07-08,P0059,12
2023-07-08,P0060,11
2023-07-08,P0061,6
2023-07-08,P0062,6
2023-07-08,P0063,4
2023-07-08,P0064,9
2023-07-08,P0065,9
2023-07-08,P0066,12
2023-07-08,P0067,11
2023-07-08,P0068,2
2023-07-08,P0069,8
2023-07-08,P0070,8
2023-07-08,P0071,10
2023-07-08,P0072,5
2023-07-08,P0073,2
2023-07-08,P0074,6
2023-07-08,P0075,10
2023-07-08,P0076,11
2023-07-08,P0077,2
2023-07-08,P0078,2
2023-07-08,P0079,4
2023-07-08,P0080,5
2023-07-08,P0081,8
2023-07-08,P0082,3
2023-07-08,P0083,9
2023-07-08,P0084,12
2023-07-08,P0085,6
2023-07-08,P0086,1
2023-07-08,P0087,6
2023-07-08,P0088,4
2023-07-08,P0089,6
2023-07-08,P0090,11
2023-07-08,P0091,5
2023-07-08,P0092,5
2023-07-08,P0093,3
2023-07-08,P0094,9
2023-07-08,P0095,10
2023-07-08,P0096,10
2023-07-08,P0097,7
2023-07-08,P0098,8
2023-07-08,P0099,10
2023-07-08,P0100,4
2023-07-09,P0001,11
2023-07-09,P0002,9
2023-07-09,P0003,12
2023-07-09,P0004,5
2023-07-09,P0005,5
2023-07-09,P0006,4
2023-07-09,P0007,7
2023-07-09,P0008,11
2023-07-09,P0009,7
2023-07-09,P0010,11
2023-07-09,P0011,9
2023-07-09,P0012,7
2023-07-09,P0013,10
2023-07-09,P0014,4
2023-07-09,P0015,11
2023-07-09,P0016,14
2023-07-09,P0017,9
2023-07-09,P0018,4
2023-07-09,P0019,9
2023-07-09,P0020,10
2023-07-09,P0021,11
2023-07-09,P0022,8
2023-07-09,P0023,10
2023-07-09,P0024,14
2023-07-09,P0025,6
2023-07-09,P0026,12
2023-07-09,P0027,2
2023-07-09,P0028,10
2023-07-09,P0029,10
2023-07-09,P0030,10
2023-07-09,P0031,6
2023-07-09,P0032,1
2023-07-09,P0033,10
2023-07-09,P0034,8
2023-07-09,P0035,10
2023-07-09,P0036,14
2023-07-09,P0037,5
2023-07-09,P0038,12
2023-07-09,P0039,8
2023-07-09,P0040,8
2023-07-09,P0041,13
2023-07-09,P0042,9
2023-07-09,P0043,8
2023-07-09,P0044,4
2023-07-09,P0045,10
2023-07-09,P0046,2
2023-07-09,P0047,13
2023-07-09,P0048,5
2023-07-09,P0049,13
2023-07-09,P0050,11
2023-07-09,P0051,11
2023-07-09,P0052,8
2023-07-09,P0053,2
2023-07-09,P0054,6
2023-07-09,P0055,5
2023-07-09,P0056,10
2023-07-09,P0057,11
2023-07-09,P0058,10
2023-07-09,P0059,7
2023-07-09,P0060,9
2023-07-09,P0061,10
2023-07-09,P0062,14
2023-07-09,P0063,11
2023-07-09,P0064,13
2023-07-09,P0065,9
2023-07-09,P0066,8
2023-07-09,P0067,7
2023-07-09,P0068,9
2023-07-09,P0069,11
2023-07-09,P0070,9
2023-07-09,P0071,12
2023-07-09,P0072,10
2023-07-09,P0073,8
2023-07-09,P0074,11
2023-07-09,P0075,11
2023-07-09,P0076,9
2023-07-09,P0077,6
2023-07-09,P0078,9
2023-07-09,P0079,8
2023-07-09,P0080,11
2023-07-09,P0081,13
2023-07-09,P0082,3
2023-07-09,P0083,6
2023-07-09,P0084,10
2023-07-09,P0085,13
2023-07-09,P0086,6
2023-07-09,P0087,9
2023-07-09,P0088,7
2023-07-09,P0089,11
2023-07-09,P0090,3
2023-07-09,P0091,8
2023-07-09,P0092,9
2023-07-09,P0093,2
2023-07-09,P0094,6
2023-07-09,P0095,4
2023-07-09,P0096,9
2023-07-09,P0097,9
2023-07-09,P0098,5
2023-07-09,P0099,2
2023-07-09,P0100,12
2023-07-10,P0001,2
2023-07-10,P0002,4
2023-07-10,P0003,9
2023-07-10,P0004,6
2023-07-10,P0005,10
2023-07-10,P0006,3
2023-07-10,P0007,8
2023-07-10,P0008,15
2023-07-10,P0009,9
2023-07-10,P0010,11
2023-07-10,P0011,10
2023-07-10,P0012,2
2023-07-10,P0013,13
2023-07-10,P0014,8
2023-07-10,P0015,8
2023-07-10,P0016,6
2023-07-10,P0017,15
2023-07-10,P0018,5
2023-07-10,P0019,6
2023-07-10,P0020,6
2023-07-10,P0021,4
2023-07-10,P0022,12
2023-07-10,P0023,9
2023-07-10,P0024,3
2023-07-10,P0025,6
2023-07-10,P0026,7
2023-07-10,P0027,10
2023-07-10,P0028,2
2023-07-10,P0029,8
2023-07-10,P0030,4
2023-07-10,P0031,4
2023-07-10,P0032,12
2023-07-10,P0033,12
2023-07-10,P0034,5
2023-07-10,P0035,6
2023-07-10,P0036,11
2023-07-10,P0037,11
2023-07-10,P0038,10
2023-07-10,P0039,9
2023-07-10,P0040,9
2023-07-10,P0041,1
2023-07-10,P0042,7
2023-07-10,P0043,7
2023-07-10,P0044,4
2023-07-10,P0045,11
2023-07-10,P0046,10
2023-07-10,P0047,13
2023-07-10,P0048,7
2023-07-10,P0049,3
2023-07-10,P0050,13
2023-07-10,P0051,7
2023-07-10,P0052,7
2023-07-10,P0053,5
2023-07-10,P0054,13
2023-07-10,P0055,6
2023-07-10,P0056,5
2023-07-10,P0057,11
2023-07-10,P0058,9
2023-07-10,P0059,10
2023-07-10,P0060,5
2023-07-10,P0061,6
2023-07-10,P0062,10
2023-07-10,P0063,11
2023-07-10,P0064,15
2023-07-10,P0065,6
2023-07-10,P0066,9
2023-07-10,P0067,6
2023-07-10,P0068,9
2023-07-10,P0069,6
2023-07-10,P0070,2
2023-07-10,P0071,8
2023-07-10,P0072,4
2023-07-10,P0073,9
2023-07-10,P0074,11
2023-07-10,P0075,4
2023-07-10,P0076,4
2023-07-10,P0077,14
2023-07-10,P0078,13
2023-07-10,P0079,2
2023-07-10,P0080,11
2023-07-10,P0081,12
2023-07-10,P0082,1
2023-07-10,P0083,11
2023-07-10,P0084,9
2023-07-10,P0085,6
2023-07-10,P0086,2
2023-07-10,P0087,11
2023-07-10,P0088,11
2023-07-10,P0089,5
2023-07-10,P0090,11
2023-07-10,P0091,15
2023-07-10,P0092,7
2023-07-10,P0093,11
2023-07-10,P0094,7
2023-07-10,P0095,6
2023-07-10,P0096,13
2023-07-10,P0097,8
2023-07-10,P0098,9
2023-07-10,P0099,3
2023-07-10,P0100,2
2023-07-11,P0001,8
2023-07-11,P0002,15
2023-07-11,P0003,8
2023-07-11,P0004,11
2023-07-11,P0005,11
2023-07-11,P0006,15
2023-07-11,P0007,8
2023-07-11,P0008,7
2023-07-11,P0009,10
2023-07-11,P0010,10
2023-07-11,P0011,2
2023-07-11,P0012,8
2023-07-11,P0013,9
2023-07-11,P0014,3
2023-07-11,P0015,11
2023-07-11,P0016,6
2023-07-11,P0017,7
2023-07-11,P0018,15
2023-07-11,P0019,10
2023-07-11,P0020,6
2023-07-11,P0021,3
2023-07-11,P0022,9
2023-07-11,P0023,3
2023-07-11,P0024,10
2023-07-11,P0025,11
2023-07-11,P0026,5
2023-07-11,P0027,4
2023-07-11,P0028,10
2023-07-11,P0029,7
2023-07-11,P0030,8
2023-07-11,P0031,14
2023-07-11,P0032,5
2023-07-11,P0033,8
2023-07-11,P0034,13
2023-07-11,P0035,11
2023-07-11,P0036,4
2023-07-11,P0037,3
2023-07-11,P0038,11
2023-07-11,P0039,6
2023-07-11,P0040,7
2023-07-11,P0041,9
2023-07-11,P0042,3
2023-07-11,P0043,8
2023-07-11,P0044,8
2023-07-11,P0045,13
2023-07-11,P0046,10
2023-07-11,P0047,3
2023-07-11,P0048,10
2023-07-11,P0049,10
2023-07-11,P0050,9
2023-07-11,P0051,10
2023-07-11,P0052,3
2023-07-11,P0053,3
2023-07-11,P0054,5
2023-07-11,P0055,7
2023-07-11,P0056,12
2023-07-11,P0057,5
2023-07-11,P0058,12
2023-07-11,P0059,1
2023-07-11,P0060,9
2023-07-11,P0061,13
2023-07-11,P0062,7
2023-07-11,P0063,13
2023-07-11,P0064,11
2023-07-11,P0065,4
2023-07-11,P0066,9
2023-07-11,P0067,5
2023-07-11,P0068,6
2023-07-11,P0069,8
2023-07-11,P0070,5
2023-07-11,P0071,4
2023-07-11,P0072,7
2023-07-11,P0073,9
2023-07-11,P0074,13
2023-07-11,P0075,10
2023-07-11,P0076,2
2023-07-11,P0077,3
2023-07-11,P0078,3
2023-07-11,P0079,10
2023-07-11,P0080,6
2023-07-11,P0081,11
2023-07-11,P0082,7
2023-07-11,P0083,8
2023-07-11,P0084,10
2023-07-11,P0085,11
2023-07-11,P0086,11
2023-07-11,P0087,12
2023-07-11,P0088,5
2023-07-11,P0089,2
2023-07-11,P0090,6
2023-07-11,P0091,11
2023-07-11,P0092,6
2023-07-11,P0093,11
2023-07-11,P0094,4
2023-07-11,P0095,5
2023-07-11,P0096,4
2023-07-11,P0097,10
2023-07-11,P0098,2
2023-07-11,P0099,1
2023-07-11,P0100,6
2023-07-12,P0001,5
2023-07-12,P0002,11
2023-07-12,P0003,7
2023-07-12,P0004,2
2023-07-12,P0005,10
2023-07-12,P0006,6
2023-07-12,P0007,9
2023-07-12,P0008,11
2023-07-12,P0009,6
2023-07-12,P0010,8
2023-07-12,P0011,10
2023-07-12,P0012,6
2023-07-12,P0013,5
2023-07-12,P0014,14
2023-07-12,P0015,7
2023-07-12,P0016,12
2023-07-12,P0017,13
2023-07-12,P0018,5
2023-07-12,P0019,2
2023-07-12,P0020,7
2023-07-12,P0021,9
2023-07-12,P0022,9
2023-07-12,P0023,4
2023-07-12,P0024,8
2023-07-12,P0025,8
2023-07-12,P0026,11
2023-07-12,P0027,8
2023-07-12,P0028,11
2023-07-12,P0029,12
2023-07-12,P0030,12
2023-07-12,P0031,12
2023-07-12,P0032,12
2023-07-12,P0033,11
2023-07-12,P0034,12
2023-07-12,P0035,2
2023-07-12,P0036,4
2023-07-12,P0037,11
2023-07-12,P0038,14
2023-07-12,P0039,14
2023-07-12,P0040,4
2023-07-12,P0041,14
2023-07-12,P0042,8
2023-07-12,P0043,10
2023-07-12,P0044,9
2023-07-12,P0045,12
2023-07-12,P0046,8
2023-07-12,P0047,4
2023-07-12,P0048,13
2023-07-12,P0049,2
2023-07-12,P0050,9
2023-07-12,P0051,1
2023-07-12,P0052,1
2023-07-12,P0053,5
2023-07-12,P0054,10
2023-07-12,P0055,7
2023-07-12,P0056,13
2023-07-12,P0057,13
2023-07-12,P0058,11
2023-07-12,P0059,3
2023-07-12,P0060,4
2023-07-12,P0061,13
2023-07-12,P0062,2
2023-07-12,P0063,5
2023-07-12,P0064,5
2023-07-12,P0065,15
2023-07-12,P0066,6
2023-07-12,P0067,10
2023-07-12,P0068,14
2023-07-12,P0069,12
2023-07-12,P0070,15
2023-07-12,P0071,12
2023-07-12,P0072,11
2023-07-12,P0073,9
2023-07-12,P0074,10
2023-07-12,P0075,3
2023-07-12,P0076,7
2023-07-12,P0077,11
2023-07-12,P0078,5
2023-07-12,P0079,7
2023-07-12,P0080,11
2023-07-12,P0081,12
2023-07-12,P0082,8
2023-07-12,P0083,7
2023-07-12,P0084,4
2023-07-12,P0085,8
2023-07-12,P0086,6
2023-07-12,P0087,11
2023-07-12,P0088,2
2023-07-12,P0089,6
2023-07-12,P0090,10
2023-07-12,P0091,6
2023-07-12,P0092,9
2023-07-12,P0093,12
2023-07-12,P0094,10
2023-07-12,P0095,7
2023-07-12,P0096,6
2023-07-12,P0097,6
2023-07-12,P0098,6
2023-07-12,P0099,13
2023-07-12,P0100,4
2023-07-13,P0001,6
2023-07-13,P0002,10
2023-07-13,P0003,2
2023-07-13,P0004,7
2023-07-13,P0005,2
2023-07-13,P0006,12
2023-07-13,P0007,6
2023-07-13,P0008,2
2023-07-13,P0009,8
2023-07-13,P0010,13
2023-07-13,P0011,8
2023-07-13,P0012,10
2023-07-13,P0013,8
2023-07-13,P0014,9
2023-07-13,P0015,2
2023-07-13,P0016,8
2023-07-13,P0017,11
2023-07-13,P0018,14
2023-07-13,P0019,13
2023-07-13,P0020,6
2023-07-13,P0021,10
2023-07-13,P0022,12
2023-07-13,P0023,5
2023-07-13,P0024,12
2023-07-13,P0025,5
2023-07-13,P0026,5
2023-07-13,P0027,14
2023-07-13,P0028,13
2023-07-13,P0029,15
2023-07-13,P0030,7
2023-07-13,P0031,2
2023-07-13,P0032,6
2023-07-13,P0033,9
2023-07-13,P0034,12
2023-07-13,P0035,8
2023-07-13,P0036,13
2023-07-13,P0037,10
2023-07-13,P0038,9
2023-07-13,P0039,10
2023-07-13,P0040,5
2023-07-13,P0041,7
2023-07-13,P0042,2
2023-07-13,P0043,12
2023-07-13,P0044,6
2023-07-13,P0045,11
2023-07-13,P0046,9
2023-07-13,P0047,8
2023-07-13,P0048,5
2023-07-13,P0049,7
2023-07-13,P0050,11
2023-07-13,P0051,3
2023-07-13,P0052,10
2023-07-13,P0053,3
2023-07-13,P0054,9
2023-07-13,P0055,8
2023-07-13,P0056,9
2023-07-13,P0057,4
2023-07-13,P0058,13
2023-07-13,P0059,8
2023-07-13,P0060,7
2023-07-13,P0061,14
2023-07-13,P0062,8
2023-07-13,P0063,12
2023-07-13,P0064,8
2023-07-13,P0065,8
2023-07-13,P0066,7
2023-07-13,P0067,12
2023-07-13,P0068,5
2023-07-13,P0069,7
2023-07-13,P0070,10
2023-07-13,P0071,9
2023-07-13,P0072,12
2023-07-13,P0073,12
2023-07-13,P0074,13
2023-07-13,P0075,5
2023-07-13,P0076,11
2023-07-13,P0077,5
2023-07-13,P0078,7
2023-07-13,P0079,3
2023-07-13,P0080,9
2023-07-13,P0081,9
2023-07-13,P0082,13
2023-07-13,P0083,9
2023-07-13,P0084,5
2023-07-13,P0085,5
2023-07-13,P0086,15
2023-07-13,P0087,13
2023-07-13,P0088,10
2023-07-13,P0089,11
2023-07-13,P0090,7
2023-07-13,P0091,12
2023-07-13,P0092,12
2023-07-13,P0093,4
2023-07-13,P0094,9
2023-07-13,P0095,9
2023-07-13,P0096,11
2023-07-13,P0097,2
2023-07-13,P0098,13
2023-07-13,P0099,8
2023-07-13,P0100,3
2023-07-14,P0001,5
2023-07-14,P0002,9
2023-07-14,P0003,7
2023-07-14,P0004,2
2023-07-14,P0005,9
2023-07-14,P0006,1
2023-07-14,P0007,3
2023-07-14,P0008,11
2023-07-14,P0009,13
2023-07-14,P0010,10
2023-07-14,P0011,12
2023-07-14,P0012,12
2023-07-14,P0013,5
2023-07-14,P0014,10
2023-07-14,P0015,10
2023-07-14,P0016,10
2023-07-14,P0017,3
2023-07-14,P0018,11
2023-07-14,P0019,7
2023-07-14,P0020,4
2023-07-14,P0021,11
2023-07-14,P0022,8
2023-07-14,P0023,8
2023-07-14,P0024,8
2023-07-14,P0025,8
2023-07-14,P0026,9
2023-07-14,P0027,4
2023-07-14,P0028,14
2023-07-14,P0029,7
2023-07-14,P0030,11
2023-07-14,P0031,7
2023-07-14,P0032,4
2023-07-14,P0033,13
2023-07-14,P0034,5
2023-07-14,P0035,8
2023-07-14,P0036,11
2023-07-14,P0037,13
2023-07-14,P0038,9
2023-07-14,P0039,7
2023-07-14,P0040,10
2023-07-14,P0041,11
2023-07-14,P0042,9
2023-07-14,P0043,12
2023-07-14,P0044,15
2023-07-14,P0045,6
2023-07-14,P0046,7
2023-07-14,P0047,5
2023-07-14,P0048,3
2023-07-14,P0049,6
2023-07-14,P0050,11
2023-07-14,P0051,7
2023-07-14,P0052,13
2023-07-14,P0053,6
2023-07-14,P0054,6
2023-07-14,P0055,8
2023-07-14,P0056,10
2023-07-14,P0057,4
2023-07-14,P0058,11
2023-07-14,P0059,9
2023-07-14,P0060,9
2023-07-14,P0061,7
2023-07-14,P0062,11
2023-07-14,P0063,4
2023-07-14,P0064,3
2023-07-14,P0065,6
2023-07-14,P0066,10
2023-07-14,P0067,14
2023-07-14,P0068,11
2023-07-14,P0069,6
2023-07-14,P0070,10
2023-07-14,P0071,10
2023-07-14,P0072,11
2023-07-14,P0073,7
2023-07-14,P0074,6
2023-07-14,P0075,11
2023-07-14,P0076,11
2023-07-14,P0077,8
2023-07-14,P0078,9
2023-07-14,P0079,7
2023-07-14,P0080,8
2023-07-14,P0081,14
2023-07-14,P0082,13
2023-07-14,P0083,2
2023-07-14,P0084,8
2023-07-14,P0085,2
2023-07-14,P0086,5
2023-07-14,P0087,8
2023-07-14,P0088,12
2023-07-14,P0089,13
2023-07-14,P0090,15
2023-07-14,P0091,7
2023-07-14,P0092,11
2023-07-14,P0093,7
2023-07-14,P0094,13
2023-07-14,P0095,3
2023-07-14,P0096,11
2023-07-14,P0097,4
2023-07-14,P0098,5
2023-07-14,P0099,11
2023-07-14,P0100,2
2023-07-15,P0001,13
2023-07-15,P0002,8
2023-07-15,P0003,5
2023-07-15,P0004,9
2023-07-15,P0005,13
2023-07-15,P0006,3
2023-07-15,P0007,13
2023-07-15,P0008,10
2023-07-15,P0009,12
2023-07-15,P0010,13
2023-07-15,P0011,7
2023-07-15,P0012,4
2023-07-15,P0013,5
2023-07-15,P0014,7
